combination_woo_id,combination_parent_woo_id,combination_sku,combination_name,combination_current_price,combination_price_missing,component_sku,component_quantity,component_item_id,component_woo_id,component_target_key,combination_component_count,component_combination_count,relationship_type,possible_duplicate_component_woo_id,edge_rule,edge_confidence,propagation_status
4064,3648,0504010|0730002|0614002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Verde",705.99,NO,0614002,1,614002,,614002,3,5,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
4054,3648,0504010|0730002|0615002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Amarillo",705.99,NO,0615002,1,615002,,615002,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4061,3648,0504010|0730002|0616002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Negro",705.99,NO,0616002,1,616002,,616002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4081,3648,0504010|1253003|0606002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Granate",431.99,NO,0606002,1,606002,,606002,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4085,3648,0504010|1253003|0607002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Rojo",431.99,NO,0607002,1,607002,,607002,3,5,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
4080,3648,0504010|1253003|0608002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Crudo",431.99,NO,0608002,1,608002,,608002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4078,3648,0504010|1253003|0609002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Azul",431.99,NO,0609002,1,609002,,609002,3,4,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4087,3648,0504010|1253003|0614002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Verde",431.99,NO,0614002,1,614002,,614002,3,5,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
4077,3648,0504010|1253003|0615002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Amarillo",553.48,NO,0615002,1,615002,,615002,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4084,3648,0504010|1253003|0616002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Negro",431.99,NO,0616002,1,616002,,616002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4105,3648,0504010|1254005|0606002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Granate",431.99,NO,0606002,1,606002,,606002,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4109,3648,0504010|1254005|0607002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Rojo",431.99,NO,0607002,1,607002,,607002,3,5,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
4104,3648,0504010|1254005|0608002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Crudo",431.99,NO,0608002,1,608002,,608002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4102,3648,0504010|1254005|0609002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Azul",431.99,NO,0609002,1,609002,,609002,3,4,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4111,3648,0504010|1254005|0614002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Verde",431.99,NO,0614002,1,614002,,614002,3,5,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
4101,3648,0504010|1254005|0615002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Amarillo",431.99,NO,0615002,1,615002,,615002,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4108,3648,0504010|1254005|0616002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Negro",431.99,NO,0616002,1,616002,,616002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4488,3652,0504011|0724003|0608002,"Futón de algodón, 140x200x14,5 cm, Crudo",721.58,NO,0608002,1,608002,,608002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4492,3652,0504011|0724003|0616002,"Futón de algodón, 140x200x14,5 cm, Negro",721.58,NO,0616002,1,616002,,616002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6093,3652,0504011|0724003|0617002,"Futón de algodón, 140x200x14,5 cm, Gris jaspeado",721.58,NO,0617002,1,617002,,617002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6094,3652,0504011|0724003|0619002,"Futón de algodón, 140x200x14,5 cm, Beige jaspeado",721.58,NO,0619002,1,619002,,619002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11127,3652,0504011|0724003|0619009,"Futón de algodón, 140x200x14,5 cm, Marrón",721.58,NO,0619009,1,619009,,619009,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4464,3652,0504011|0728002|0608002,"Futón con una capa de látex, 140x200x14,5 cm, Crudo",810.42,NO,0608002,1,608002,,608002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4468,3652,0504011|0728002|0616002,"Futón con una capa de látex, 140x200x14,5 cm, Negro",810.42,NO,0616002,1,616002,,616002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9458,3652,0504011|0728002|0617002,"Futón con una capa de látex, 140x200x14,5 cm, Gris jaspeado",810.42,NO,0617002,1,617002,,617002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9459,3652,0504011|0728002|0619002,"Futón con una capa de látex, 140x200x14,5 cm, Beige jaspeado",810.42,NO,0619002,1,619002,,619002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11128,3652,0504011|0728002|0619009,"Futón con una capa de látex, 140x200x14,5 cm, Marrón",810.42,NO,0619009,1,619009,,619009,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4476,3652,0504011|0730002|0608002,"Futón con dos capas de látex, 140x200x14,5 cm, Crudo",925.50,NO,0608002,1,608002,,608002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4480,3652,0504011|0730002|0616002,"Futón con dos capas de látex, 140x200x14,5 cm, Negro",925.50,NO,0616002,1,616002,,616002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6095,3652,0504011|0730002|0617002,"Futón con dos capas de látex, 140x200x14,5 cm, Gris jaspeado",925.50,NO,0617002,1,617002,,617002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6096,3652,0504011|0730002|0619002,"Futón con dos capas de látex, 140x200x14,5 cm, Beige jaspeado",925.50,NO,0619002,1,619002,,619002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11129,3652,0504011|0730002|0619009,"Futón con dos capas de látex, 140x200x14,5 cm, Marrón",925.50,NO,0619009,1,619009,,619009,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3997,3647,0504012|0724003|0608002,"Futón de algodón, 140x200x14,5 cm, Crudo",787.90,NO,0608002,1,608002,,608002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4001,3647,0504012|0724003|0616002,"Futón de algodón, 140x200x14,5 cm, Negro",787.90,NO,0616002,1,616002,,616002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6298,3647,0504012|0724003|0617002,"Futón de algodón, 140x200x14,5 cm, Gris jaspeado",787.90,NO,0617002,1,617002,,617002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6304,3647,0504012|0724003|0619002,"Futón de algodón, 140x200x14,5 cm, Beige jaspeado",787.90,NO,0619002,1,619002,,619002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11119,3647,0504012|0724003|0619009,"Futón de algodón, 140x200x14,5 cm, Marrón",787.90,NO,0619009,1,619009,,619009,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3937,3647,0504012|0728002|0608002,"Futón con una capa de látex, 140x200x14,5 cm, Crudo",871.90,NO,0608002,1,608002,,608002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3941,3647,0504012|0728002|0616002,"Futón con una capa de látex, 140x200x14,5 cm, Negro",871.90,NO,0616002,1,616002,,616002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6307,3647,0504012|0728002|0617002,"Futón con una capa de látex, 140x200x14,5 cm, Gris jaspeado",871.90,NO,0617002,1,617002,,617002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6308,3647,0504012|0728002|0619002,"Futón con una capa de látex, 140x200x14,5 cm, Beige jaspeado",871.90,NO,0619002,1,619002,,619002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11120,3647,0504012|0728002|0619009,"Futón con una capa de látex, 140x200x14,5 cm, Marrón",871.90,NO,0619009,1,619009,,619009,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3925,3647,0504012|0730002|0608002,"Futón con dos capas de látex, 140x200x14,5 cm, Crudo",991.90,NO,0608002,1,608002,,608002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3929,3647,0504012|0730002|0616002,"Futón con dos capas de látex, 140x200x14,5 cm, Negro",991.90,NO,0616002,1,616002,,616002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6305,3647,0504012|0730002|0617002,"Futón con dos capas de látex, 140x200x14,5 cm, Gris jaspeado",991.90,NO,0617002,1,617002,,617002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6306,3647,0504012|0730002|0619002,"Futón con dos capas de látex, 140x200x14,5 cm, Beige jaspeado",991.90,NO,0619002,1,619002,,619002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11121,3647,0504012|0730002|0619009,"Futón con dos capas de látex, 140x200x14,5 cm, Marrón",991.90,NO,0619009,1,619009,,619009,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4628,3658,0201001|0201001|1249001|1249001|0608007|0619007,"Crudo, Crudo, Crudo, Marrón",749.90,NO,0619007,1,619007,,619007,4,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4393,3651,0502012|0724004|1002004|0608004,"Futón de algodón, 150x200x14,5 cm, Crudo, Con cajón",855.78,NO,0608004,1,608004,,608004,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4397,3651,0502012|0724004|1002004|0616004,"Futón de algodón, 150x200x14,5 cm, Negro, Con cajón",855.78,NO,0616004,1,616004,,616004,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6287,3651,0502012|0724004|1002004|0617004,"Futón de algodón, 150x200x14,5 cm, Gris jaspeado, Con cajón",855.78,NO,0617004,1,617004,,617004,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6288,3651,0502012|0724004|1002004|0619004,"Futón de algodón, 150x200x14,5 cm, Beige jaspeado, Con cajón",855.78,NO,0619004,1,619004,,619004,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11141,3651,0502012|0724004|1002004|0619010,"Futón de algodón, 150x200x14,5 cm, Marrón, Con cajón",855.78,NO,0619010,1,619010,,619010,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4452,3651,0502012|0728003|1002004|0608004,"Futón con una capa de látex, 150x200x14,5 cm, Crudo, Con cajón",979.78,NO,0608004,1,608004,,608004,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4456,3651,0502012|0728003|1002004|0616004,"Futón con una capa de látex, 150x200x14,5 cm, Negro, Con cajón",979.78,NO,0616004,1,616004,,616004,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6284,3651,0502012|0728003|1002004|0617004,"Futón con una capa de látex, 150x200x14,5 cm, Gris jaspeado, Con cajón",979.78,NO,0617004,1,617004,,617004,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9452,3651,0502012|0728003|1002004|0619004,"Futón con una capa de látex, 150x200x14,5 cm, Beige jaspeado, Con cajón",979.78,NO,0619004,1,619004,,619004,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11140,3651,0502012|0728003|1002004|0619010,"Futón con una capa de látex, 150x200x14,5 cm, Marrón, Con cajón",979.78,NO,0619010,1,619010,,619010,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4382,3651,0502012|0730003|1002004|0608004,"Futón con dos capas de látex, 150x200x14,5 cm, Crudo, Con cajón",1081.14,NO,0608004,1,608004,,608004,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4386,3651,0502012|0730003|1002004|0616004,"Futón con dos capas de látex, 150x200x14,5 cm, Negro, Con cajón",1081.14,NO,0616004,1,616004,,616004,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6289,3651,0502012|0730003|1002004|0617004,"Futón con dos capas de látex, 150x200x14,5 cm, Gris jaspeado, Con cajón",1081.14,NO,0617004,1,617004,,617004,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9448,3651,0502012|0730003|1002004|0619004,"Futón con dos capas de látex, 150x200x14,5 cm, Beige jaspeado, Con cajón",1081.14,NO,0619004,1,619004,,619004,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11139,3651,0502012|0730003|1002004|0619010,"Futón con dos capas de látex, 150x200x14,5 cm, Marrón, Con cajón",1081.14,NO,0619010,1,619010,,619010,4,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
